2017-10-12,5325.130683333333
2017-10-13,5563.806566666666
2017-10-14,5739.438733333333
2017-10-15,5647.311666666667
2017-10-16,5711.205866666667
2017-10-17,5603.71294
2017-10-18,5546.176100000001
2017-10-19,5727.6335
2017-10-20,5979.45984
2017-10-21,6020.371683333334
2017-10-22,5983.184550000001
2017-10-23,5876.079866666667
2017-10-24,5505.827766666666
2017-10-25,5669.622533333334
2017-10-26,5893.138416666666
2017-10-27,5772.504983333333
2017-10-28,5776.6969500000005
2017-10-29,6155.43402
2017-10-30,6105.87422
2017-10-31,6388.645166666666
2017-11-01,6665.306683333333
2017-11-02,7068.020100000001
2017-11-03,7197.72006
2017-11-04,7437.543316666666
2017-11-05,7377.012366666667
2017-11-06,6989.071666666667
2017-11-07,7092.127233333333
2017-11-08,7415.878250000001
2017-11-09,7158.03706
2017-11-10,6719.39785
2017-11-11,6362.851033333333
2017-11-12,5716.301583333334
2017-11-13,6550.227533333334
2017-11-14,6635.412633333333
2017-11-15,7301.42992
2017-11-16,7815.0307
2017-11-17,7786.884366666666
2017-11-18,7817.1403833333325
2017-11-19,8007.654066666667
2017-11-20,8255.596816666666
2017-11-21,8059.8
2017-11-22,8268.035
2017-11-23,8148.95
2017-11-24,8250.978333333334
2017-11-25,8707.407266666667
2017-11-26,9284.1438
2017-11-27,9718.29505
2017-11-28,9952.50882
2017-11-29,9879.328333333333
2017-11-30,10147.372
2017-12-01,10883.912
2017-12-02,11071.368333333332
2017-12-03,11332.622
2017-12-04,11584.83
2017-12-05,11878.433333333334
2017-12-06,13540.980000000001
2017-12-07,16501.971666666668
2017-12-08,16007.436666666666
2017-12-09,15142.834152123332
2017-12-10,14869.805
2017-12-11,16762.116666666665
2017-12-12,17276.393333333333
2017-12-13,16808.366666666665
2017-12-14,16678.892
2017-12-15,17771.899999999998
2017-12-16,19498.683333333334
2017-12-17,19289.785
2017-12-18,18961.856666666667
2017-12-19,17737.111666666668
2017-12-20,16026.271666666667
2017-12-21,16047.51
2017-12-22,15190.945
2017-12-23,15360.261666666667
2017-12-24,13949.175000000001
2017-12-25,14119.028333333334
2017-12-26,15999.048333333332
2017-12-27,15589.321666666665
2017-12-28,14380.581666666667
2017-12-29,14640.14
2017-12-30,13215.573999999999
2017-12-31,14165.574999999999
2018-01-01,13812.186666666666
2018-01-02,15005.856666666667
2018-01-03,15053.261666666665
2018-01-04,15199.355000000001
2018-01-05,17174.12
2018-01-06,17319.198
2018-01-07,16651.471666666668
2018-01-08,15265.906666666668
2018-01-09,14714.253333333334
2018-01-10,15126.398333333333
2018-01-11,13296.794
2018-01-12,13912.882000000001
2018-01-13,14499.773333333333
2018-01-14,13852.92
2018-01-15,14012.196
2018-01-16,11180.998333333331
2018-01-17,11116.946666666669
2018-01-18,11345.423333333332
2018-01-19,11422.44
2018-01-20,12950.793333333333
2018-01-21,11505.228
2018-01-22,10544.593333333332
2018-01-23,11223.064
